Date,key,value
2021-12-20T08:00:00.00+05:30,total_confirmed_cases,34746838
2021-12-21T08:00:00.00+05:30,active_cases,79097
2021-12-21T08:00:00.00+05:30,cured,34195060
2021-12-21T08:00:00.00+05:30,death,478007
2021-12-21T08:00:00.00+05:30,total_confirmed_cases,34752164
2021-12-22T08:00:00.00+05:30,active_cases,78190
2021-12-22T08:00:00.00+05:30,cured,34201966
2021-12-22T08:00:00.00+05:30,death,478325
2021-12-22T08:00:00.00+05:30,total_confirmed_cases,34758481
2021-12-23T08:00:00.00+05:30,active_cases,78291
2021-12-23T08:00:00.00+05:30,cured,34208926
2021-12-23T08:00:00.00+05:30,death,478759
2021-12-23T08:00:00.00+05:30,total_confirmed_cases,34765976
2021-12-24T08:00:00.00+05:30,active_cases,77516
2021-12-24T08:00:00.00+05:30,cured,34215977
2021-12-24T08:00:00.00+05:30,death,479133
2021-12-24T08:00:00.00+05:30,total_confirmed_cases,34772626
2021-12-25T08:00:00.00+05:30,active_cases,77032
2021-12-25T08:00:00.00+05:30,cured,34223263
2021-12-25T08:00:00.00+05:30,death,479520
2021-12-25T08:00:00.00+05:30,total_confirmed_cases,34779815
2021-12-26T08:00:00.00+05:30,active_cases,76766
2021-12-26T08:00:00.00+05:30,cured,34230354
2021-12-26T08:00:00.00+05:30,death,479682
2021-12-26T08:00:00.00+05:30,total_confirmed_cases,34786802
2021-12-27T08:00:00.00+05:30,active_cases,75841
2021-12-27T08:00:00.00+05:30,cured,34237495
2021-12-27T08:00:00.00+05:30,death,479997
2021-12-27T08:00:00.00+05:30,total_confirmed_cases,34793333
2021-12-28T08:00:00.00+05:30,active_cases,75456
2021-12-28T08:00:00.00+05:30,cured,34243945
2021-12-28T08:00:00.00+05:30,death,480290
2021-12-28T08:00:00.00+05:30,total_confirmed_cases,34799691
2021-12-29T08:00:00.00+05:30,active_cases,77002
2021-12-29T08:00:00.00+05:30,cured,34251292
2021-12-29T08:00:00.00+05:30,death,480592
2021-12-29T08:00:00.00+05:30,total_confirmed_cases,34808886
2021-12-30T08:00:00.00+05:30,active_cases,82402
2021-12-30T08:00:00.00+05:30,cured,34258778
2021-12-30T08:00:00.00+05:30,death,480860
2021-12-30T08:00:00.00+05:30,total_confirmed_cases,34822040
2021-12-31T08:00:00.00+05:30,active_cases,91361
2021-12-31T08:00:00.00+05:30,cured,34266363
2021-12-31T08:00:00.00+05:30,death,481080
2021-12-31T08:00:00.00+05:30,total_confirmed_cases,34838804
2022-01-01T08:00:00.00+05:30,active_cases,104781
2022-01-01T08:00:00.00+05:30,cured,34275312
2022-01-01T08:00:00.00+05:30,death,481486
2022-01-01T08:00:00.00+05:30,total_confirmed_cases,34861579
2022-01-02T08:00:00.00+05:30,active_cases,122801
2022-01-02T08:00:00.00+05:30,cured,34284561
2022-01-02T08:00:00.00+05:30,death,481770
2022-01-02T08:00:00.00+05:30,total_confirmed_cases,34889132
2022-01-03T08:00:00.00+05:30,active_cases,145582
2022-01-03T08:00:00.00+05:30,cured,34295407
2022-01-03T08:00:00.00+05:30,death,481893
2022-01-03T08:00:00.00+05:30,total_confirmed_cases,34922882
2022-01-04T08:00:00.00+05:30,active_cases,171830
2022-01-04T08:00:00.00+05:30,cured,34306414
2022-01-04T08:00:00.00+05:30,death,482017
2022-01-04T08:00:00.00+05:30,total_confirmed_cases,34960261
2022-01-05T08:00:00.00+05:30,active_cases,214004
2022-01-05T08:00:00.00+05:30,cured,34321803
2022-01-05T08:00:00.00+05:30,death,482551
2022-01-05T08:00:00.00+05:30,total_confirmed_cases,35018358
2022-01-06T08:00:00.00+05:30,active_cases,285401
2022-01-06T08:00:00.00+05:30,cured,34341009
2022-01-06T08:00:00.00+05:30,death,482876
2022-01-06T08:00:00.00+05:30,total_confirmed_cases,35109286
2022-01-07T08:00:00.00+05:30,active_cases,371363
2022-01-07T08:00:00.00+05:30,cured,34371845
2022-01-07T08:00:00.00+05:30,death,483178
2022-01-07T08:00:00.00+05:30,total_confirmed_cases,35226386
2022-01-08T08:00:00.00+05:30,active_cases,472169
2022-01-08T08:00:00.00+05:30,cured,34412740
2022-01-08T08:00:00.00+05:30,death,483463
2022-01-08T08:00:00.00+05:30,total_confirmed_cases,35368372
2022-01-09T08:00:00.00+05:30,active_cases,590611
2022-01-09T08:00:00.00+05:30,cured,34453603
2022-01-09T08:00:00.00+05:30,death,483790
2022-01-09T08:00:00.00+05:30,total_confirmed_cases,35528004
2022-01-10T08:00:00.00+05:30,active_cases,723619
2022-01-10T08:00:00.00+05:30,cured,34500172
2022-01-10T08:00:00.00+05:30,death,483936
2022-01-10T08:00:00.00+05:30,total_confirmed_cases,35707727
2022-01-11T08:00:00.00+05:30,active_cases,821446
2022-01-11T08:00:00.00+05:30,cured,34570131
2022-01-11T08:00:00.00+05:30,death,484213
2022-01-11T08:00:00.00+05:30,total_confirmed_cases,35875790
2022-01-12T08:00:00.00+05:30,active_cases,-644404
2022-01-12T08:00:00.00+05:30,cured,36230536
2022-01-12T08:00:00.00+05:30,death,484378
2022-01-12T08:00:00.00+05:30,total_confirmed_cases,36070510
2022-01-13T08:00:00.00+05:30,active_cases,1117531
2022-01-13T08:00:00.00+05:30,cured,34715361
2022-01-13T08:00:00.00+05:30,death,485035
2022-01-13T08:00:00.00+05:30,total_confirmed_cases,36317927
2022-01-14T08:00:00.00+05:30,active_cases,1272073
2022-01-14T08:00:00.00+05:30,cured,34824706
2022-01-14T08:00:00.00+05:30,death,485350
2022-01-14T08:00:00.00+05:30,total_confirmed_cases,36582129
2022-01-15T08:00:00.00+05:30,active_cases,1417820
2022-01-15T08:00:00.00+05:30,cured,34947390
2022-01-15T08:00:00.00+05:30,death,485752
2022-01-15T08:00:00.00+05:30,total_confirmed_cases,36850962
2022-01-16T08:00:00.00+05:30,active_cases,1550377
2022-01-16T08:00:00.00+05:30,cured,35085721
2022-01-16T08:00:00.00+05:30,death,486066
2022-01-16T08:00:00.00+05:30,total_confirmed_cases,37122164
2022-01-17T08:00:00.00+05:30,active_cases,1656341
2022-01-17T08:00:00.00+05:30,cured,35237461
2022-01-17T08:00:00.00+05:30,death,486451
2022-01-17T08:00:00.00+05:30,total_confirmed_cases,37380253
2022-01-18T08:00:00.00+05:30,active_cases,1736628
2022-01-18T08:00:00.00+05:30,cured,35394882
2022-01-18T08:00:00.00+05:30,death,486761
2022-01-18T08:00:00.00+05:30,total_confirmed_cases,37618271
2022-01-19T08:00:00.00+05:30,active_cases,1831000
2022-01-19T08:00:00.00+05:30,cured,35583039
2022-01-19T08:00:00.00+05:30,death,487202
2022-01-19T08:00:00.00+05:30,total_confirmed_cases,37901241
2022-01-20T08:00:00.00+05:30,active_cases,1924051
2022-01-20T08:00:00.00+05:30,cured,35807029
2022-01-20T08:00:00.00+05:30,death,487693
2022-01-20T08:00:00.00+05:30,total_confirmed_cases,38218773
2022-01-21T08:00:00.00+05:30,active_cases,2018825
2022-01-21T08:00:00.00+05:30,cured,36058806
2022-01-21T08:00:00.00+05:30,death,488396
2022-01-21T08:00:00.00+05:30,total_confirmed_cases,38566027
2022-01-22T08:00:00.00+05:30,active_cases,2113365
2022-01-22T08:00:00.00+05:30,cured,36301482
2022-01-22T08:00:00.00+05:30,death,488884
2022-01-22T08:00:00.00+05:30,total_confirmed_cases,38903731
2022-01-23T08:00:00.00+05:30,active_cases,2187205
2022-01-23T08:00:00.00+05:30,cured,36560650
2022-01-23T08:00:00.00+05:30,death,489409
2022-01-23T08:00:00.00+05:30,total_confirmed_cases,39237264
2022-01-24T08:00:00.00+05:30,active_cases,2249335
2022-01-24T08:00:00.00+05:30,cured,36804145
2022-01-24T08:00:00.00+05:30,death,489848
2022-01-24T08:00:00.00+05:30,total_confirmed_cases,39543328
2022-01-25T08:00:00.00+05:30,active_cases,2236842
2022-01-25T08:00:00.00+05:30,cured,37071898
2022-01-25T08:00:00.00+05:30,death,490462
2022-01-25T08:00:00.00+05:30,total_confirmed_cases,39799202
2022-01-26T08:00:00.00+05:30,active_cases,2223018
2022-01-26T08:00:00.00+05:30,cured,37370971
2022-01-26T08:00:00.00+05:30,death,491127
2022-01-26T08:00:00.00+05:30,total_confirmed_cases,40085116
2022-01-27T08:00:00.00+05:30,active_cases,2202472
2022-01-27T08:00:00.00+05:30,cured,37677328
2022-01-27T08:00:00.00+05:30,death,491700
2022-01-27T08:00:00.00+05:30,total_confirmed_cases,40371500
2022-01-28T08:00:00.00+05:30,active_cases,2105611
2022-01-28T08:00:00.00+05:30,cured,38024771
2022-01-28T08:00:00.00+05:30,death,492327
2022-01-28T08:00:00.00+05:30,total_confirmed_cases,40622709
2022-01-29T08:00:00.00+05:30,active_cases,2004333
2022-01-29T08:00:00.00+05:30,cured,38360710
2022-01-29T08:00:00.00+05:30,death,493198
2022-01-29T08:00:00.00+05:30,total_confirmed_cases,40858241
2022-01-30T08:00:00.00+05:30,active_cases,1884937
2022-01-30T08:00:00.00+05:30,cured,38713494
2022-01-30T08:00:00.00+05:30,death,494091
2022-01-30T08:00:00.00+05:30,total_confirmed_cases,41092522
2022-01-31T08:00:00.00+05:30,active_cases,1831268
2022-01-31T08:00:00.00+05:30,cured,38976122
2022-01-31T08:00:00.00+05:30,death,495050
2022-01-31T08:00:00.00+05:30,total_confirmed_cases,41302440
2022-02-01T08:00:00.00+05:30,active_cases,1743059
2022-02-01T08:00:00.00+05:30,cured,39230198
2022-02-01T08:00:00.00+05:30,death,496242
2022-02-01T08:00:00.00+05:30,total_confirmed_cases,41469499
2022-02-02T08:00:00.00+05:30,active_cases,1621603
2022-02-02T08:00:00.00+05:30,cured,39511307
2022-02-02T08:00:00.00+05:30,death,497975
2022-02-02T08:00:00.00+05:30,total_confirmed_cases,41630885
2022-02-03T08:00:00.00+05:30,active_cases,1533921
2022-02-03T08:00:00.00+05:30,cured,39770414
2022-02-03T08:00:00.00+05:30,death,498983
2022-02-03T08:00:00.00+05:30,total_confirmed_cases,41803318
2022-02-04T08:00:00.00+05:30,active_cases,1435569
2022-02-04T08:00:00.00+05:30,cured,40017088
2022-02-04T08:00:00.00+05:30,death,500055
2022-02-04T08:00:00.00+05:30,total_confirmed_cases,41952712
2022-02-05T08:00:00.00+05:30,active_cases,1331648
2022-02-05T08:00:00.00+05:30,cured,40247902
2022-02-05T08:00:00.00+05:30,death,501114
2022-02-05T08:00:00.00+05:30,total_confirmed_cases,42080664
2022-02-06T08:00:00.00+05:30,active_cases,1225011
2022-02-06T08:00:00.00+05:30,cured,40461148
2022-02-06T08:00:00.00+05:30,death,501979
2022-02-06T08:00:00.00+05:30,total_confirmed_cases,42188138
2022-02-07T08:00:00.00+05:30,active_cases,1108938
2022-02-07T08:00:00.00+05:30,cured,40660202
2022-02-07T08:00:00.00+05:30,death,502874
2022-02-07T08:00:00.00+05:30,total_confirmed_cases,42272014
2022-02-08T08:00:00.00+05:30,active_cases,994891
2022-02-08T08:00:00.00+05:30,cured,40840658
2022-02-08T08:00:00.00+05:30,death,504062
2022-02-08T08:00:00.00+05:30,total_confirmed_cases,42339611
2022-02-09T08:00:00.00+05:30,active_cases,892828
2022-02-09T08:00:00.00+05:30,cured,41012869
2022-02-09T08:00:00.00+05:30,death,505279
2022-02-09T08:00:00.00+05:30,total_confirmed_cases,42410976
2022-02-10T08:00:00.00+05:30,active_cases,790789
2022-02-10T08:00:00.00+05:30,cured,41180751
2022-02-10T08:00:00.00+05:30,death,506520
2022-02-10T08:00:00.00+05:30,total_confirmed_cases,42478060
2022-02-11T08:00:00.00+05:30,active_cases,697802
2022-02-11T08:00:00.00+05:30,cured,41331158
2022-02-11T08:00:00.00+05:30,death,507177
2022-02-11T08:00:00.00+05:30,total_confirmed_cases,42536137
2022-02-12T08:00:00.00+05:30,active_cases,610443
2022-02-12T08:00:00.00+05:30,cured,41468120
2022-02-12T08:00:00.00+05:30,death,507981
2022-02-12T08:00:00.00+05:30,total_confirmed_cases,42586544
2022-02-13T08:00:00.00+05:30,active_cases,537045
2022-02-13T08:00:00.00+05:30,cured,41585711
2022-02-13T08:00:00.00+05:30,death,508665
2022-02-13T08:00:00.00+05:30,total_confirmed_cases,42631421
2022-02-14T08:00:00.00+05:30,active_cases,478882
2022-02-14T08:00:00.00+05:30,cured,41677641
2022-02-14T08:00:00.00+05:30,death,509011
2022-02-14T08:00:00.00+05:30,total_confirmed_cases,42665534
2022-02-15T08:00:00.00+05:30,active_cases,423127
2022-02-15T08:00:00.00+05:30,cured,41760458
2022-02-15T08:00:00.00+05:30,death,509358
2022-02-15T08:00:00.00+05:30,total_confirmed_cases,42692943
2022-02-16T08:00:00.00+05:30,active_cases,370240
2022-02-16T08:00:00.00+05:30,cured,41843446
2022-02-16T08:00:00.00+05:30,death,509872
2022-02-16T08:00:00.00+05:30,total_confirmed_cases,42723558
2022-02-17T08:00:00.00+05:30,active_cases,332918
2022-02-17T08:00:00.00+05:30,cured,41910984
2022-02-17T08:00:00.00+05:30,death,510413
2022-02-17T08:00:00.00+05:30,total_confirmed_cases,42754315
2022-02-18T08:00:00.00+05:30,active_cases,292092
2022-02-18T08:00:00.00+05:30,cured,41977238
2022-02-18T08:00:00.00+05:30,death,510905
2022-02-18T08:00:00.00+05:30,total_confirmed_cases,42780235
2022-02-19T08:00:00.00+05:30,active_cases,253739
2022-02-19T08:00:00.00+05:30,cured,42037536
2022-02-19T08:00:00.00+05:30,death,511230
2022-02-19T08:00:00.00+05:30,total_confirmed_cases,42802505
2022-02-20T08:00:00.00+05:30,active_cases,224187
2022-02-20T08:00:00.00+05:30,cured,42086383
2022-02-20T08:00:00.00+05:30,death,511903
2022-02-20T08:00:00.00+05:30,total_confirmed_cases,42822473
2022-02-21T08:00:00.00+05:30,active_cases,202131
2022-02-21T08:00:00.00+05:30,cured,42124284
2022-02-21T08:00:00.00+05:30,death,512109
2022-02-21T08:00:00.00+05:30,total_confirmed_cases,42838524
2022-02-22T08:00:00.00+05:30,active_cases,181075
2022-02-22T08:00:00.00+05:30,cured,42158510
2022-02-22T08:00:00.00+05:30,death,512344
2022-02-22T08:00:00.00+05:30,total_confirmed_cases,42851929
2022-02-23T08:00:00.00+05:30,active_cases,164522
2022-02-23T08:00:00.00+05:30,cured,42189887
2022-02-23T08:00:00.00+05:30,death,512622
2022-02-23T08:00:00.00+05:30,total_confirmed_cases,42867031
2022-02-24T08:00:00.00+05:30,active_cases,148359
2022-02-24T08:00:00.00+05:30,cured,42219896
2022-02-24T08:00:00.00+05:30,death,512924
2022-02-24T08:00:00.00+05:30,total_confirmed_cases,42881179
2022-02-25T08:00:00.00+05:30,active_cases,134235
2022-02-25T08:00:00.00+05:30,cured,42246884
2022-02-25T08:00:00.00+05:30,death,513226
2022-02-25T08:00:00.00+05:30,total_confirmed_cases,42894345
2022-02-26T08:00:00.00+05:30,active_cases,121881
2022-02-26T08:00:00.00+05:30,cured,42270482
2022-02-26T08:00:00.00+05:30,death,513481
2022-02-26T08:00:00.00+05:30,total_confirmed_cases,42905844
2022-02-27T08:00:00.00+05:30,active_cases,111472
2022-02-27T08:00:00.00+05:30,cured,42290921
2022-02-27T08:00:00.00+05:30,death,513724
2022-02-27T08:00:00.00+05:30,total_confirmed_cases,42916117
2022-02-28T08:00:00.00+05:30,active_cases,102601
2022-02-28T08:00:00.00+05:30,cured,42307686
2022-02-28T08:00:00.00+05:30,death,513843
2022-02-28T08:00:00.00+05:30,total_confirmed_cases,42924130
2022-03-01T08:00:00.00+05:30,active_cases,92472
2022-03-01T08:00:00.00+05:30,cured,42324550
2022-03-01T08:00:00.00+05:30,death,514023
2022-03-01T08:00:00.00+05:30,total_confirmed_cases,42931045
2022-03-02T08:00:00.00+05:30,active_cases,85680
2022-03-02T08:00:00.00+05:30,cured,42338673
2022-03-02T08:00:00.00+05:30,death,514246
2022-03-02T08:00:00.00+05:30,total_confirmed_cases,42938599
2022-03-03T08:00:00.00+05:30,active_cases,77152
2022-03-03T08:00:00.00+05:30,cured,42353620
2022-03-03T08:00:00.00+05:30,death,514388
2022-03-03T08:00:00.00+05:30,total_confirmed_cases,42945160
2022-03-04T08:00:00.00+05:30,active_cases,69897
2022-03-04T08:00:00.00+05:30,cured,42367070
2022-03-04T08:00:00.00+05:30,death,514589
2022-03-04T08:00:00.00+05:30,total_confirmed_cases,42951556
2022-03-05T08:00:00.00+05:30,active_cases,63878
2022-03-05T08:00:00.00+05:30,cured,42378721
2022-03-05T08:00:00.00+05:30,death,514878
2022-03-05T08:00:00.00+05:30,total_confirmed_cases,42957477
2022-03-06T08:00:00.00+05:30,active_cases,59442
2022-03-06T08:00:00.00+05:30,cured,42388475
2022-03-06T08:00:00.00+05:30,death,515036
2022-03-06T08:00:00.00+05:30,total_confirmed_cases,42962953
2022-03-07T08:00:00.00+05:30,active_cases,54118
2022-03-07T08:00:00.00+05:30,cured,42398095
2022-03-07T08:00:00.00+05:30,death,515102
2022-03-07T08:00:00.00+05:30,total_confirmed_cases,42967315
2022-03-08T08:00:00.00+05:30,active_cases,49948
2022-03-08T08:00:00.00+05:30,cured,42406150
2022-03-08T08:00:00.00+05:30,death,515210
2022-03-08T08:00:00.00+05:30,total_confirmed_cases,42971308
2022-03-09T08:00:00.00+05:30,active_cases,46962
2022-03-09T08:00:00.00+05:30,cured,42413566
2022-03-09T08:00:00.00+05:30,death,515355
2022-03-09T08:00:00.00+05:30,total_confirmed_cases,42975883
2022-03-10T08:00:00.00+05:30,active_cases,44488
2022-03-10T08:00:00.00+05:30,cured,42420120
2022-03-10T08:00:00.00+05:30,death,515459
2022-03-10T08:00:00.00+05:30,total_confirmed_cases,42980067
2022-03-11T08:00:00.00+05:30,active_cases,42219
2022-03-11T08:00:00.00+05:30,cured,42426328
2022-03-11T08:00:00.00+05:30,death,515714
2022-03-11T08:00:00.00+05:30,total_confirmed_cases,42984261
2022-03-12T08:00:00.00+05:30,active_cases,40559
2022-03-12T08:00:00.00+05:30,cured,42431513
2022-03-12T08:00:00.00+05:30,death,515803
2022-03-12T08:00:00.00+05:30,total_confirmed_cases,42987875
2022-03-13T08:00:00.00+05:30,active_cases,38069
2022-03-13T08:00:00.00+05:30,cured,42437072
2022-03-13T08:00:00.00+05:30,death,515850
2022-03-13T08:00:00.00+05:30,total_confirmed_cases,42990991
2022-03-14T08:00:00.00+05:30,active_cases,36168
2022-03-14T08:00:00.00+05:30,cured,42441449
2022-03-14T08:00:00.00+05:30,death,515877
2022-03-14T08:00:00.00+05:30,total_confirmed_cases,42993494
2022-03-15T08:00:00.00+05:30,active_cases,33917
2022-03-15T08:00:00.00+05:30,cured,42446171
2022-03-15T08:00:00.00+05:30,death,515974
2022-03-15T08:00:00.00+05:30,total_confirmed_cases,42996062
2022-03-16T08:00:00.00+05:30,active_cases,32811
2022-03-16T08:00:00.00+05:30,cured,42450055
2022-03-16T08:00:00.00+05:30,death,516072
2022-03-16T08:00:00.00+05:30,total_confirmed_cases,42998938
2022-03-17T08:00:00.00+05:30,active_cases,30799
2022-03-17T08:00:00.00+05:30,cured,42454546
2022-03-17T08:00:00.00+05:30,death,516132
2022-03-17T08:00:00.00+05:30,total_confirmed_cases,43001477
2022-03-18T08:00:00.00+05:30,active_cases,29181
2022-03-18T08:00:00.00+05:30,cured,42458543
2022-03-18T08:00:00.00+05:30,death,516281
2022-03-18T08:00:00.00+05:30,total_confirmed_cases,43004005
2022-03-19T08:00:00.00+05:30,active_cases,27802
2022-03-19T08:00:00.00+05:30,cured,42461926
2022-03-19T08:00:00.00+05:30,death,516352
2022-03-19T08:00:00.00+05:30,total_confirmed_cases,43006080
2022-03-20T08:00:00.00+05:30,active_cases,26240
2022-03-20T08:00:00.00+05:30,cured,42465122
2022-03-20T08:00:00.00+05:30,death,516479
2022-03-20T08:00:00.00+05:30,total_confirmed_cases,43007841
2022-03-21T08:00:00.00+05:30,active_cases,25106
2022-03-21T08:00:00.00+05:30,cured,42467774
2022-03-21T08:00:00.00+05:30,death,516510
2022-03-21T08:00:00.00+05:30,total_confirmed_cases,43009390
2022-03-22T08:00:00.00+05:30,active_cases,23913
2022-03-22T08:00:00.00+05:30,cured,42470515
2022-03-22T08:00:00.00+05:30,death,516543
2022-03-22T08:00:00.00+05:30,total_confirmed_cases,43010971
2022-03-23T08:00:00.00+05:30,active_cases,23087
2022-03-23T08:00:00.00+05:30,cured,42473057
2022-03-23T08:00:00.00+05:30,death,516605
2022-03-23T08:00:00.00+05:30,total_confirmed_cases,43012749
2022-03-24T08:00:00.00+05:30,active_cases,22427
2022-03-24T08:00:00.00+05:30,cured,42475588
2022-03-24T08:00:00.00+05:30,death,516672
2022-03-24T08:00:00.00+05:30,total_confirmed_cases,43014687
2022-03-25T08:00:00.00+05:30,active_cases,21530
2022-03-25T08:00:00.00+05:30,cured,42478087
2022-03-25T08:00:00.00+05:30,death,516755
2022-03-25T08:00:00.00+05:30,total_confirmed_cases,43016372
2022-03-26T08:00:00.00+05:30,active_cases,16741
2022-03-26T08:00:00.00+05:30,cured,42480436
2022-03-26T08:00:00.00+05:30,death,520855
2022-03-26T08:00:00.00+05:30,total_confirmed_cases,43018032
2022-03-27T08:00:00.00+05:30,active_cases,16187
2022-03-27T08:00:00.00+05:30,cured,42482262
2022-03-27T08:00:00.00+05:30,death,521004
2022-03-27T08:00:00.00+05:30,total_confirmed_cases,43019453
2022-03-28T08:00:00.00+05:30,active_cases,15859
2022-03-28T08:00:00.00+05:30,cured,42483829
2022-03-28T08:00:00.00+05:30,death,521035
2022-03-28T08:00:00.00+05:30,total_confirmed_cases,43020723
2022-03-29T08:00:00.00+05:30,active_cases,15378
2022-03-29T08:00:00.00+05:30,cured,42485534
2022-03-29T08:00:00.00+05:30,death,521070
2022-03-29T08:00:00.00+05:30,total_confirmed_cases,43021982
2022-03-30T08:00:00.00+05:30,active_cases,14704
2022-03-30T08:00:00.00+05:30,cured,42487410
2022-03-30T08:00:00.00+05:30,death,521101
2022-03-30T08:00:00.00+05:30,total_confirmed_cases,43023215
2022-03-31T08:00:00.00+05:30,active_cases,14307
2022-03-31T08:00:00.00+05:30,cured,42489004
2022-03-31T08:00:00.00+05:30,death,521129
2022-03-31T08:00:00.00+05:30,total_confirmed_cases,43024440
2022-04-01T08:00:00.00+05:30,active_cases,13672
2022-04-01T08:00:00.00+05:30,cured,42490922
2022-04-01T08:00:00.00+05:30,death,521181
2022-04-01T08:00:00.00+05:30,total_confirmed_cases,43025775
2022-04-02T08:00:00.00+05:30,active_cases,13445
2022-04-02T08:00:00.00+05:30,cured,42492326
2022-04-02T08:00:00.00+05:30,death,521264
2022-04-02T08:00:00.00+05:30,total_confirmed_cases,43027035
2022-04-03T08:00:00.00+05:30,active_cases,13013
2022-04-03T08:00:00.00+05:30,cured,42493773
2022-04-03T08:00:00.00+05:30,death,521345
2022-04-03T08:00:00.00+05:30,total_confirmed_cases,43028131
2022-04-04T08:00:00.00+05:30,active_cases,12597
2022-04-04T08:00:00.00+05:30,cured,42495089
2022-04-04T08:00:00.00+05:30,death,521358
2022-04-04T08:00:00.00+05:30,total_confirmed_cases,43029044
2022-04-05T08:00:00.00+05:30,active_cases,12054
2022-04-05T08:00:00.00+05:30,cured,42496369
2022-04-05T08:00:00.00+05:30,death,521416
2022-04-05T08:00:00.00+05:30,total_confirmed_cases,43029839
2022-04-06T08:00:00.00+05:30,active_cases,11871
2022-04-06T08:00:00.00+05:30,cured,42497567
2022-04-06T08:00:00.00+05:30,death,521487
2022-04-06T08:00:00.00+05:30,total_confirmed_cases,43030925
2022-04-07T08:00:00.00+05:30,active_cases,11639
2022-04-07T08:00:00.00+05:30,cured,42498789
2022-04-07T08:00:00.00+05:30,death,521530
2022-04-07T08:00:00.00+05:30,total_confirmed_cases,43031958
2022-04-09T08:00:00.00+05:30,active_cases,11365
2022-04-09T08:00:00.00+05:30,cured,42501196
2022-04-09T08:00:00.00+05:30,death,521656
2022-04-09T08:00:00.00+05:30,total_confirmed_cases,43034217
2022-04-10T08:00:00.00+05:30,active_cases,11132
2022-04-10T08:00:00.00+05:30,cured,42502454
2022-04-10T08:00:00.00+05:30,death,521685
2022-04-10T08:00:00.00+05:30,total_confirmed_cases,43035271
2022-04-11T08:00:00.00+05:30,active_cases,11058
2022-04-11T08:00:00.00+05:30,cured,42503383
2022-04-11T08:00:00.00+05:30,death,521691
2022-04-11T08:00:00.00+05:30,total_confirmed_cases,43036132
2022-04-12T08:00:00.00+05:30,active_cases,10889
2022-04-12T08:00:00.00+05:30,cured,42504329
2022-04-12T08:00:00.00+05:30,death,521710
2022-04-12T08:00:00.00+05:30,total_confirmed_cases,43036928
2022-04-13T08:00:00.00+05:30,active_cases,10870
2022-04-13T08:00:00.00+05:30,cured,42505410
2022-04-13T08:00:00.00+05:30,death,521736
2022-04-13T08:00:00.00+05:30,total_confirmed_cases,43038016
2022-04-14T08:00:00.00+05:30,active_cases,11058
2022-04-14T08:00:00.00+05:30,cured,42506228
2022-04-14T08:00:00.00+05:30,death,521737
2022-04-14T08:00:00.00+05:30,total_confirmed_cases,43039023
2022-04-15T08:00:00.00+05:30,active_cases,11191
2022-04-15T08:00:00.00+05:30,cured,42507038
2022-04-15T08:00:00.00+05:30,death,521743
2022-04-15T08:00:00.00+05:30,total_confirmed_cases,43039972
2022-04-16T08:00:00.00+05:30,active_cases,11366
2022-04-16T08:00:00.00+05:30,cured,42507834
2022-04-16T08:00:00.00+05:30,death,521747
2022-04-16T08:00:00.00+05:30,total_confirmed_cases,43040947
2022-04-17T08:00:00.00+05:30,active_cases,11558
2022-04-17T08:00:00.00+05:30,cured,42508788
2022-04-17T08:00:00.00+05:30,death,521751
2022-04-17T08:00:00.00+05:30,total_confirmed_cases,43042097
2022-04-19T08:00:00.00+05:30,active_cases,11860
2022-04-19T08:00:00.00+05:30,cured,42511701
2022-04-19T08:00:00.00+05:30,death,521966
2022-04-19T08:00:00.00+05:30,total_confirmed_cases,43045527
2022-04-20T08:00:00.00+05:30,active_cases,12340
2022-04-20T08:00:00.00+05:30,cured,42513248
2022-04-20T08:00:00.00+05:30,death,522006
2022-04-20T08:00:00.00+05:30,total_confirmed_cases,43047594
2022-04-21T08:00:00.00+05:30,active_cases,13433
2022-04-21T08:00:00.00+05:30,cured,42514479
2022-04-21T08:00:00.00+05:30,death,522062
2022-04-21T08:00:00.00+05:30,total_confirmed_cases,43049974
2022-04-22T08:00:00.00+05:30,active_cases,14241
2022-04-22T08:00:00.00+05:30,cured,42516068
2022-04-22T08:00:00.00+05:30,death,522116
2022-04-22T08:00:00.00+05:30,total_confirmed_cases,43052425
2022-04-23T08:00:00.00+05:30,active_cases,15079
2022-04-23T08:00:00.00+05:30,cured,42517724
2022-04-23T08:00:00.00+05:30,death,522149
2022-04-23T08:00:00.00+05:30,total_confirmed_cases,43054952
2022-04-24T08:00:00.00+05:30,active_cases,15873
2022-04-24T08:00:00.00+05:30,cured,42519479
2022-04-24T08:00:00.00+05:30,death,522193
2022-04-24T08:00:00.00+05:30,total_confirmed_cases,43057545
2022-04-25T08:00:00.00+05:30,active_cases,16522
2022-04-25T08:00:00.00+05:30,cured,42521341
2022-04-25T08:00:00.00+05:30,death,522223
2022-04-25T08:00:00.00+05:30,total_confirmed_cases,43060086
2022-04-26T08:00:00.00+05:30,active_cases,15636
2022-04-26T08:00:00.00+05:30,cured,42523311
2022-04-26T08:00:00.00+05:30,death,523622
2022-04-26T08:00:00.00+05:30,total_confirmed_cases,43062569
2022-04-27T08:00:00.00+05:30,active_cases,16279
2022-04-27T08:00:00.00+05:30,cured,42525563
2022-04-27T08:00:00.00+05:30,death,523654
2022-04-27T08:00:00.00+05:30,total_confirmed_cases,43065496
2022-04-28T08:00:00.00+05:30,active_cases,16980
2022-04-28T08:00:00.00+05:30,cured,42528126
